loss,accuracy
0.7085959911346436,0.5025125741958618
0.6756048798561096,0.5979899764060974
0.6490365266799927,0.6834170818328857
0.6238887906074524,0.7587939500808716
0.5978608727455139,0.7939698696136475
0.5747661590576172,0.7939698696136475
0.5506118535995483,0.80402010679245
0.5276955366134644,0.8090452551841736
0.5061520934104919,0.8190954923629761
0.48385316133499146,0.8341708779335022
0.4641227126121521,0.839195966720581
0.44800257682800293,0.8442211151123047
0.4332432150840759,0.8442211151123047
0.41894954442977905,0.8442211151123047
0.40675491094589233,0.8592965006828308
0.39536502957344055,0.8643215894699097
0.3876572847366333,0.8693467378616333
0.37786850333213806,0.8643215894699097
0.3718211054801941,0.8643215894699097
0.3651040196418762,0.8643215894699097
0.35960376262664795,0.8442211151123047
0.35541534423828125,0.8492462038993835
0.350636750459671,0.8542713522911072
0.34647729992866516,0.8643215894699097
0.3422015309333801,0.8592965006828308
0.3388172388076782,0.8592965006828308
0.3352118134498596,0.8592965006828308
0.3318144977092743,0.8592965006828308
0.32832467555999756,0.8592965006828308
0.3257503807544708,0.8592965006828308
0.35501357913017273,0.8341708779335022
0.3501685559749603,0.839195966720581
0.34701642394065857,0.8442211151123047
0.3446832001209259,0.8542713522911072
0.338948518037796,0.8592965006828308
0.3342139720916748,0.8542713522911072
0.3315006494522095,0.839195966720581
0.3282054662704468,0.839195966720581
0.32519039511680603,0.8442211151123047
0.32208216190338135,0.8492462038993835
0.32013168931007385,0.8592965006828308
0.3172019422054291,0.8592965006828308
0.31431975960731506,0.8643215894699097
0.31213629245758057,0.8643215894699097
0.3094048500061035,0.8643215894699097
0.3069910705089569,0.8592965006828308
0.30479827523231506,0.8592965006828308
0.3017132878303528,0.8592965006828308
0.29988959431648254,0.8592965006828308
0.29773908853530884,0.8643215894699097
0.2955181300640106,0.8743718862533569
0.29396966099739075,0.8793969750404358
0.29209741950035095,0.8844221234321594
0.28959956765174866,0.8793969750404358
0.28707146644592285,0.8793969750404358
0.28526824712753296,0.8793969750404358
0.2832019031047821,0.8793969750404358
0.281127393245697,0.8793969750404358
0.27904894948005676,0.8793969750404358
0.2774989604949951,0.8743718862533569
0.291456013917923,0.875
0.2886136472225189,0.8799999952316284
0.2871098220348358,0.875
0.2846457064151764,0.8700000047683716
0.2826141119003296,0.8700000047683716
0.28053155541419983,0.8700000047683716
0.27817288041114807,0.8700000047683716
0.2759787440299988,0.8700000047683716
0.27427059412002563,0.875
0.2718636989593506,0.8799999952316284
0.2700888216495514,0.8849999904632568
0.2681009769439697,0.8849999904632568
0.26626795530319214,0.8849999904632568
0.26411786675453186,0.8849999904632568
0.26247912645339966,0.8899999856948853
0.2603578567504883,0.8899999856948853
0.25914010405540466,0.8949999809265137
0.25733160972595215,0.9049999713897705
0.25506287813186646,0.8999999761581421
0.2533912658691406,0.8999999761581421
0.25161123275756836,0.8949999809265137
0.25065815448760986,0.8999999761581421
0.24797597527503967,0.9049999713897705
0.24644353985786438,0.8999999761581421
0.24481597542762756,0.8999999761581421
0.24311563372612,0.8999999761581421
0.24128368496894836,0.9049999713897705
0.23950986564159393,0.9100000262260437
0.23787470161914825,0.9049999713897705
0.23599636554718018,0.9049999713897705
0.22261689603328705,0.9049999713897705
0.22005946934223175,0.9049999713897705
0.2183571606874466,0.9049999713897705
0.2160913348197937,0.9049999713897705
0.2145777940750122,0.8999999761581421
0.2128099501132965,0.9049999713897705
0.21099111437797546,0.9049999713897705
0.208995059132576,0.9100000262260437
0.2075650542974472,0.9100000262260437
0.20493537187576294,0.9100000262260437
0.2049272656440735,0.9049999713897705
0.202509343624115,0.9100000262260437
0.20067277550697327,0.9049999713897705
0.19936160743236542,0.9049999713897705
0.19794423878192902,0.9049999713897705
0.19620314240455627,0.9100000262260437
0.195386603474617,0.925000011920929
0.19353865087032318,0.925000011920929
0.19149711728096008,0.925000011920929
0.19044290482997894,0.9200000166893005
0.18917040526866913,0.9200000166893005
0.18853692710399628,0.9200000166893005
0.18610359728336334,0.9200000166893005
0.1848767250776291,0.9200000166893005
0.18360364437103271,0.925000011920929
0.18203826248645782,0.9350000023841858
0.18039314448833466,0.9350000023841858
0.17934343218803406,0.9300000071525574
0.1781391203403473,0.9350000023841858
0.17682379484176636,0.9449999928474426
0.19343547523021698,0.9350000023841858
0.1912890374660492,0.9399999976158142
0.18990351259708405,0.9449999928474426
0.18763819336891174,0.9449999928474426
0.18611310422420502,0.9399999976158142
0.18499714136123657,0.9399999976158142
0.1827450394630432,0.9399999976158142
0.18099574744701385,0.9399999976158142
0.17985671758651733,0.9449999928474426
0.17728489637374878,0.9399999976158142
0.17735271155834198,0.9399999976158142
0.1754695326089859,0.949999988079071
0.17369899153709412,0.949999988079071
0.1722687929868698,0.9449999928474426
0.17086799442768097,0.9449999928474426
0.16908815503120422,0.9449999928474426
0.16793805360794067,0.949999988079071
0.16632027924060822,0.9449999928474426
0.1644495129585266,0.949999988079071
0.16382017731666565,0.949999988079071
0.16214600205421448,0.9449999928474426
0.16207394003868103,0.9549999833106995
0.15985235571861267,0.9449999928474426
0.15798230469226837,0.9449999928474426
0.1570277363061905,0.9449999928474426
0.15573976933956146,0.9449999928474426
0.15436549484729767,0.9449999928474426
0.15333528816699982,0.9449999928474426
0.1524033546447754,0.949999988079071
0.15121424198150635,0.949999988079071
0.16841430962085724,0.9449999928474426
0.16699688136577606,0.9449999928474426
0.16588717699050903,0.9449999928474426
0.16408655047416687,0.949999988079071
0.16320952773094177,0.949999988079071
0.16193489730358124,0.949999988079071
0.16038364171981812,0.949999988079071
0.15877243876457214,0.949999988079071
0.15757213532924652,0.949999988079071
0.15577828884124756,0.949999988079071
0.15630337595939636,0.9399999976158142
0.15406715869903564,0.949999988079071
0.15269146859645844,0.9449999928474426
0.15138494968414307,0.9449999928474426
0.14998018741607666,0.9449999928474426
0.14831380546092987,0.9449999928474426
0.14714385569095612,0.949999988079071
0.14563031494617462,0.949999988079071
0.14415711164474487,0.949999988079071
0.14330945909023285,0.949999988079071
0.14198584854602814,0.9549999833106995
0.14234812557697296,0.9549999833106995
0.13972875475883484,0.9549999833106995
0.13806666433811188,0.9549999833106995
0.13735397160053253,0.9449999928474426
0.13607853651046753,0.9449999928474426
0.13434454798698425,0.949999988079071
0.1334199607372284,0.949999988079071
0.13249273598194122,0.949999988079071
0.13116133213043213,0.949999988079071
0.13109014928340912,0.949999988079071
0.12913759052753448,0.949999988079071
0.12805412709712982,0.949999988079071
0.12649881839752197,0.949999988079071
0.1254323124885559,0.949999988079071
0.12433931976556778,0.9549999833106995
0.12260511517524719,0.9549999833106995
0.1214601993560791,0.9599999785423279
0.12030467391014099,0.9599999785423279
0.11853902041912079,0.949999988079071
0.11905231326818466,0.949999988079071
0.1175815686583519,0.9599999785423279
0.11557266116142273,0.9649999737739563
0.11463280767202377,0.9700000286102295
0.11385498940944672,0.9649999737739563
0.11203202605247498,0.9599999785423279
0.11089366674423218,0.9599999785423279
0.10951896756887436,0.9649999737739563
0.10903335362672806,0.9649999737739563
0.10809536278247833,0.9700000286102295
0.10661721229553223,0.9700000286102295
0.10699218511581421,0.9649999737739563
0.10501895844936371,0.9700000286102295
0.10341855883598328,0.9700000286102295
0.10272741317749023,0.9649999737739563
0.10195722430944443,0.9649999737739563
0.10033564269542694,0.9700000286102295
